,time
932,2018-04-11 07:59:01
933,2018-04-11 07:59:01
934,2018-04-11 07:59:02
935,2018-04-11 07:59:04
936,2018-04-11 07:59:04
937,2018-04-11 07:59:05
938,2018-04-11 07:59:05
939,2018-04-11 07:59:05
940,2018-04-11 07:59:06
941,2018-04-11 07:59:07
942,2018-04-11 07:59:09
943,2018-04-11 07:59:10
944,2018-04-11 07:59:10
945,2018-04-11 07:59:10
946,2018-04-11 07:59:11
947,2018-04-11 07:59:11
948,2018-04-11 07:59:12
949,2018-04-11 07:59:14
950,2018-04-11 07:59:14
951,2018-04-11 07:59:14
952,2018-04-11 07:59:14
953,2018-04-11 07:59:17
954,2018-04-11 07:59:20
955,2018-04-11 07:59:20
956,2018-04-11 07:59:22
957,2018-04-11 07:59:25
958,2018-04-11 07:59:27
959,2018-04-11 07:59:28
960,2018-04-11 07:59:28
961,2018-04-11 07:59:31
962,2018-04-11 07:59:31
963,2018-04-11 07:59:33
964,2018-04-11 07:59:33
965,2018-04-11 07:59:33
966,2018-04-11 07:59:42
967,2018-04-11 07:59:49
968,2018-04-11 07:59:52
969,2018-04-11 07:59:52
970,2018-04-11 07:59:53
971,2018-04-11 07:59:54
972,2018-04-11 07:59:56
973,2018-04-11 07:59:56
974,2018-04-11 07:59:56
975,2018-04-11 07:59:58
976,2018-04-11 07:59:59
977,2018-04-11 08:00:00
978,2018-04-11 08:00:00
979,2018-04-11 08:00:01
980,2018-04-11 08:00:03
981,2018-04-11 08:00:03
982,2018-04-11 08:00:05
983,2018-04-11 08:00:06
984,2018-04-11 08:00:09
985,2018-04-11 08:00:11
986,2018-04-11 08:00:11
987,2018-04-11 08:00:17
988,2018-04-11 08:00:17
989,2018-04-11 08:00:18
990,2018-04-11 08:00:20
991,2018-04-11 08:00:22
992,2018-04-11 08:00:23
993,2018-04-11 08:00:25
994,2018-04-11 08:00:26
995,2018-04-11 08:00:28
996,2018-04-11 08:00:31
997,2018-04-11 08:00:31
998,2018-04-11 08:00:32
999,2018-04-11 08:00:32
1000,2018-04-11 08:00:31
1001,2018-04-11 08:00:32
1002,2018-04-11 08:00:33
1003,2018-04-11 08:00:33
1004,2018-04-11 08:00:37
1005,2018-04-11 08:00:38
1006,2018-04-11 08:00:39
1007,2018-04-11 08:00:40
1008,2018-04-11 08:00:41
1009,2018-04-11 08:00:43
1010,2018-04-11 08:00:44
1011,2018-04-11 08:00:44
1012,2018-04-11 08:00:45
1013,2018-04-11 08:00:45
1014,2018-04-11 08:00:46
1015,2018-04-11 08:00:49
1016,2018-04-11 08:00:51
1017,2018-04-11 08:00:51
1018,2018-04-11 08:00:52
1019,2018-04-11 08:00:52
1020,2018-04-11 08:00:52
1021,2018-04-11 08:00:53
1022,2018-04-11 08:00:55
1023,2018-04-11 08:01:00
1024,2018-04-11 08:01:02
1025,2018-04-11 08:01:07
1026,2018-04-11 08:01:08
1027,2018-04-11 08:01:08
1028,2018-04-11 08:01:09
1029,2018-04-11 08:01:09
1030,2018-04-11 08:01:10
1031,2018-04-11 08:01:11
1032,2018-04-11 08:01:15
1033,2018-04-11 08:01:15
1034,2018-04-11 08:01:17
1035,2018-04-11 08:01:19
1036,2018-04-11 08:01:19
1037,2018-04-11 08:01:20
1038,2018-04-11 08:01:22
1039,2018-04-11 08:01:25
1040,2018-04-11 08:01:26
1041,2018-04-11 08:01:29
1042,2018-04-11 08:01:29
1043,2018-04-11 08:01:30
1044,2018-04-11 08:01:30
1045,2018-04-11 08:01:33
1046,2018-04-11 08:01:33
1047,2018-04-11 08:01:36
1048,2018-04-11 08:01:39
1049,2018-04-11 08:01:40
1050,2018-04-11 08:01:42
1051,2018-04-11 08:01:43
1052,2018-04-11 08:01:44
1053,2018-04-11 08:01:45
1054,2018-04-11 08:01:48
1055,2018-04-11 08:01:49
1056,2018-04-11 08:01:51
1057,2018-04-11 08:01:54
1058,2018-04-11 08:01:54
1059,2018-04-11 08:01:55
1060,2018-04-11 08:01:55
1061,2018-04-11 08:01:58
1062,2018-04-11 08:02:00
1063,2018-04-11 08:02:04
1064,2018-04-11 08:02:05
1065,2018-04-11 08:02:07
1066,2018-04-11 08:02:07
1067,2018-04-11 08:02:10
1068,2018-04-11 08:02:10
1069,2018-04-11 08:02:10
1070,2018-04-11 08:02:11
1071,2018-04-11 08:02:11
1072,2018-04-11 08:02:12
1073,2018-04-11 08:02:13
1074,2018-04-11 08:02:15
1075,2018-04-11 08:02:17
1076,2018-04-11 08:02:17
1077,2018-04-11 08:02:17
1078,2018-04-11 08:02:18
1079,2018-04-11 08:02:18
1080,2018-04-11 08:02:18
1081,2018-04-11 08:02:19
1082,2018-04-11 08:02:20
1083,2018-04-11 08:02:21
1084,2018-04-11 08:02:21
1085,2018-04-11 08:02:22
1086,2018-04-11 08:02:23
1087,2018-04-11 08:02:26
1088,2018-04-11 08:02:30
1089,2018-04-11 08:02:30
1090,2018-04-11 08:02:30
1091,2018-04-11 08:02:32
1092,2018-04-11 08:02:31
1093,2018-04-11 08:02:32
1094,2018-04-11 08:02:32
1095,2018-04-11 08:02:38
1096,2018-04-11 08:02:40
1097,2018-04-11 08:02:41
1098,2018-04-11 08:02:41
1099,2018-04-11 08:02:43
1100,2018-04-11 08:02:43
1101,2018-04-11 08:02:43
1102,2018-04-11 08:02:44
1103,2018-04-11 08:02:44
1104,2018-04-11 08:02:48
1105,2018-04-11 08:02:48
1106,2018-04-11 08:02:48
1107,2018-04-11 08:02:48
1108,2018-04-11 08:02:51
1109,2018-04-11 08:02:56
1110,2018-04-11 08:02:58
1111,2018-04-11 08:03:01
1112,2018-04-11 08:03:03
1113,2018-04-11 08:03:04
1114,2018-04-11 08:03:04
1115,2018-04-11 08:03:05
1116,2018-04-11 08:03:06
1117,2018-04-11 08:03:07
1118,2018-04-11 08:03:10
1119,2018-04-11 08:03:11
1120,2018-04-11 08:03:14
1121,2018-04-11 08:03:18
1122,2018-04-11 08:03:19
1123,2018-04-11 08:03:23
1124,2018-04-11 08:03:23
1125,2018-04-11 08:03:24
1126,2018-04-11 08:03:24
1127,2018-04-11 08:03:24
1128,2018-04-11 08:03:31
1129,2018-04-11 08:03:32
1130,2018-04-11 08:03:35
1131,2018-04-11 08:03:35
1132,2018-04-11 08:03:35
1133,2018-04-11 08:03:36
1134,2018-04-11 08:03:38
1135,2018-04-11 08:03:38
1136,2018-04-11 08:03:38
1137,2018-04-11 08:03:39
1138,2018-04-11 08:03:40
1139,2018-04-11 08:03:47
1140,2018-04-11 08:03:47
1141,2018-04-11 08:03:48
1142,2018-04-11 08:03:49
1143,2018-04-11 08:03:50
1144,2018-04-11 08:03:58
1145,2018-04-11 08:04:01
1146,2018-04-11 08:04:01
1147,2018-04-11 08:04:01
1148,2018-04-11 08:04:02
1149,2018-04-11 08:04:03
1150,2018-04-11 08:04:05
1151,2018-04-11 08:04:05
1152,2018-04-11 08:04:06
1153,2018-04-11 08:04:06
1154,2018-04-11 08:04:06
1155,2018-04-11 08:04:07
1156,2018-04-11 08:04:07
1157,2018-04-11 08:04:08
1158,2018-04-11 08:04:09
1159,2018-04-11 08:04:11
1160,2018-04-11 08:04:13
1161,2018-04-11 08:04:14
1162,2018-04-11 08:04:15
1163,2018-04-11 08:04:15
1164,2018-04-11 08:04:16
1165,2018-04-11 08:04:16
1166,2018-04-11 08:04:19
1167,2018-04-11 08:04:20
1168,2018-04-11 08:04:23
1169,2018-04-11 08:04:23
1170,2018-04-11 08:04:24
1171,2018-04-11 08:04:26
1172,2018-04-11 08:04:26
1173,2018-04-11 08:04:29
1174,2018-04-11 08:04:30
1175,2018-04-11 08:04:30
1176,2018-04-11 08:04:31
1177,2018-04-11 08:04:34
1178,2018-04-11 08:04:36
1179,2018-04-11 08:04:37
1180,2018-04-11 08:04:39
1181,2018-04-11 08:04:39
1182,2018-04-11 08:04:41
1183,2018-04-11 08:04:41
1184,2018-04-11 08:04:42
1185,2018-04-11 08:04:42
1186,2018-04-11 08:04:43
1187,2018-04-11 08:04:45
1188,2018-04-11 08:04:45
1189,2018-04-11 08:04:48
1190,2018-04-11 08:04:52
1191,2018-04-11 08:04:55
1192,2018-04-11 08:04:59
1193,2018-04-11 08:05:01
1194,2018-04-11 08:05:01
1195,2018-04-11 08:05:01
1196,2018-04-11 08:05:02
1197,2018-04-11 08:05:04
1198,2018-04-11 08:05:05
1199,2018-04-11 08:05:10
1200,2018-04-11 08:05:10
1201,2018-04-11 08:05:10
1202,2018-04-11 08:05:12
1203,2018-04-11 08:05:14
1204,2018-04-11 08:05:14
1205,2018-04-11 08:05:20
1206,2018-04-11 08:05:25
1207,2018-04-11 08:05:27
1208,2018-04-11 08:05:28
1209,2018-04-11 08:05:28
1210,2018-04-11 08:05:28
1211,2018-04-11 08:05:29
1212,2018-04-11 08:05:31
1213,2018-04-11 08:05:31
1214,2018-04-11 08:05:38
1215,2018-04-11 08:05:39
1216,2018-04-11 08:05:40
1217,2018-04-11 08:05:41
1218,2018-04-11 08:05:45
1219,2018-04-11 08:05:46
1220,2018-04-11 08:05:46
1221,2018-04-11 08:05:48
1222,2018-04-11 08:05:52
1223,2018-04-11 08:05:53
1224,2018-04-11 08:05:57
1225,2018-04-11 08:05:58
1226,2018-04-11 08:06:01
1227,2018-04-11 08:06:01
1228,2018-04-11 08:06:02
1229,2018-04-11 08:06:02
1230,2018-04-11 08:06:03
1231,2018-04-11 08:06:04
1232,2018-04-11 08:06:06
1233,2018-04-11 08:06:08
1234,2018-04-11 08:06:09
1235,2018-04-11 08:06:09
1236,2018-04-11 08:06:09
1237,2018-04-11 08:06:10
1238,2018-04-11 08:06:10
1239,2018-04-11 08:06:12
1240,2018-04-11 08:06:12
1241,2018-04-11 08:06:13
1242,2018-04-11 08:06:16
1243,2018-04-11 08:06:16
1244,2018-04-11 08:06:19
1245,2018-04-11 08:06:21
1246,2018-04-11 08:06:23
1247,2018-04-11 08:06:24
1248,2018-04-11 08:06:27
1249,2018-04-11 08:06:30
1250,2018-04-11 08:06:31
1251,2018-04-11 08:06:34
1252,2018-04-11 08:06:35
1253,2018-04-11 08:06:36
1254,2018-04-11 08:06:37
1255,2018-04-11 08:06:37
1256,2018-04-11 08:06:40
1257,2018-04-11 08:06:41
1258,2018-04-11 08:06:45
1259,2018-04-11 08:06:46
1260,2018-04-11 08:06:56
1261,2018-04-11 08:06:57
1262,2018-04-11 08:06:58
1263,2018-04-11 08:07:01
1264,2018-04-11 08:07:02
1265,2018-04-11 08:07:02
1266,2018-04-11 08:07:02
1267,2018-04-11 08:07:03
1268,2018-04-11 08:07:04
1269,2018-04-11 08:07:06
1270,2018-04-11 08:07:05
1271,2018-04-11 08:07:06
1272,2018-04-11 08:07:08
1273,2018-04-11 08:07:11
1274,2018-04-11 08:07:12
1275,2018-04-11 08:07:12
1276,2018-04-11 08:07:13
1277,2018-04-11 08:07:17
1278,2018-04-11 08:07:17
1279,2018-04-11 08:07:18
1280,2018-04-11 08:07:20
1281,2018-04-11 08:07:21
1282,2018-04-11 08:07:22
1283,2018-04-11 08:07:24
1284,2018-04-11 08:07:25
1285,2018-04-11 08:07:28
1286,2018-04-11 08:07:31
1287,2018-04-11 08:07:32
1288,2018-04-11 08:07:32
1289,2018-04-11 08:07:33
1290,2018-04-11 08:07:34
1291,2018-04-11 08:07:34
1292,2018-04-11 08:07:35
1293,2018-04-11 08:07:38
1294,2018-04-11 08:07:40
1295,2018-04-11 08:07:40
1296,2018-04-11 08:07:41
1297,2018-04-11 08:07:43
1298,2018-04-11 08:07:43
1299,2018-04-11 08:07:44
1300,2018-04-11 08:07:48
1301,2018-04-11 08:07:48
1302,2018-04-11 08:07:49
1303,2018-04-11 08:07:52
1304,2018-04-11 08:07:58
1305,2018-04-11 08:07:59
1306,2018-04-11 08:08:00
1307,2018-04-11 08:08:01
1308,2018-04-11 08:08:02
1309,2018-04-11 08:08:04
1310,2018-04-11 08:08:07
1311,2018-04-11 08:08:09
1312,2018-04-11 08:08:11
1313,2018-04-11 08:08:12
1314,2018-04-11 08:08:12
1315,2018-04-11 08:08:18
1316,2018-04-11 08:08:18
1317,2018-04-11 08:08:19
1318,2018-04-11 08:08:19
1319,2018-04-11 08:08:20
1320,2018-04-11 08:08:30
1321,2018-04-11 08:08:31
1322,2018-04-11 08:08:31
1323,2018-04-11 08:08:35
1324,2018-04-11 08:08:35
1325,2018-04-11 08:08:37
1326,2018-04-11 08:08:39
1327,2018-04-11 08:08:40
1328,2018-04-11 08:08:40
1329,2018-04-11 08:08:42
1330,2018-04-11 08:08:43
1331,2018-04-11 08:08:49
1332,2018-04-11 08:08:50
1333,2018-04-11 08:08:54
1334,2018-04-11 08:08:55
1335,2018-04-11 08:08:56
1336,2018-04-11 08:08:56
1337,2018-04-11 08:09:00
1338,2018-04-11 08:09:00
1339,2018-04-11 08:09:02
1340,2018-04-11 08:09:03
1341,2018-04-11 08:09:03
1342,2018-04-11 08:09:05
1343,2018-04-11 08:09:05
1344,2018-04-11 08:09:06
1345,2018-04-11 08:09:11
1346,2018-04-11 08:09:11
1347,2018-04-11 08:09:13
1348,2018-04-11 08:09:13
1349,2018-04-11 08:09:15
1350,2018-04-11 08:09:19
1351,2018-04-11 08:09:21
1352,2018-04-11 08:09:22
1353,2018-04-11 08:09:27
1354,2018-04-11 08:09:27
1355,2018-04-11 08:09:27
1356,2018-04-11 08:09:29
1357,2018-04-11 08:09:30
1358,2018-04-11 08:09:30
1359,2018-04-11 08:09:37
1360,2018-04-11 08:09:38
1361,2018-04-11 08:09:37
1362,2018-04-11 08:09:39
1363,2018-04-11 08:09:39
1364,2018-04-11 08:09:40
1365,2018-04-11 08:09:43
1366,2018-04-11 08:09:43
1367,2018-04-11 08:09:44
1368,2018-04-11 08:09:47
1369,2018-04-11 08:09:48
1370,2018-04-11 08:09:50
1371,2018-04-11 08:09:52
1372,2018-04-11 08:09:52
1373,2018-04-11 08:09:53
1374,2018-04-11 08:09:55
1375,2018-04-11 08:09:56
1376,2018-04-11 08:09:56
1377,2018-04-11 08:09:57
1378,2018-04-11 08:10:02
1379,2018-04-11 08:10:02
1380,2018-04-11 08:10:03
1381,2018-04-11 08:10:03
1382,2018-04-11 08:10:04
1383,2018-04-11 08:10:05
1384,2018-04-11 08:10:06
1385,2018-04-11 08:10:07
1386,2018-04-11 08:10:08
1387,2018-04-11 08:10:11
1388,2018-04-11 08:10:11
1389,2018-04-11 08:10:11
1390,2018-04-11 08:10:11
1391,2018-04-11 08:10:17
1392,2018-04-11 08:10:19
1393,2018-04-11 08:10:20
1394,2018-04-11 08:10:22
1395,2018-04-11 08:10:25
1396,2018-04-11 08:10:26
1397,2018-04-11 08:10:28
1398,2018-04-11 08:10:28
1399,2018-04-11 08:10:29
1400,2018-04-11 08:10:33
1401,2018-04-11 08:10:35
1402,2018-04-11 08:10:35
1403,2018-04-11 08:10:37
1404,2018-04-11 08:10:38
1405,2018-04-11 08:10:40
1406,2018-04-11 08:10:44
1407,2018-04-11 08:10:44
1408,2018-04-11 08:10:45
1409,2018-04-11 08:10:47
1410,2018-04-11 08:10:48
1411,2018-04-11 08:10:51
1412,2018-04-11 08:10:51
1413,2018-04-11 08:10:52
1414,2018-04-11 08:10:52
1415,2018-04-11 08:10:53
1416,2018-04-11 08:10:54
1417,2018-04-11 08:10:57
1418,2018-04-11 08:10:59
1419,2018-04-11 08:11:02
1420,2018-04-11 08:11:05
1421,2018-04-11 08:11:07
1422,2018-04-11 08:11:08
1423,2018-04-11 08:11:12
1424,2018-04-11 08:11:13
1425,2018-04-11 08:11:18
1426,2018-04-11 08:11:20
1427,2018-04-11 08:11:20
1428,2018-04-11 08:11:22
1429,2018-04-11 08:11:23
1430,2018-04-11 08:11:23
1431,2018-04-11 08:11:27
1432,2018-04-11 08:11:28
1433,2018-04-11 08:11:30
1434,2018-04-11 08:11:33
1435,2018-04-11 08:11:34
1436,2018-04-11 08:11:34
1437,2018-04-11 08:11:35
1438,2018-04-11 08:11:37
1439,2018-04-11 08:11:38
1440,2018-04-11 08:11:38
1441,2018-04-11 08:11:39
1442,2018-04-11 08:11:40
1443,2018-04-11 08:11:42
1444,2018-04-11 08:11:43
1445,2018-04-11 08:11:44
1446,2018-04-11 08:11:49
1447,2018-04-11 08:11:51
1448,2018-04-11 08:11:51
1449,2018-04-11 08:11:52
1450,2018-04-11 08:11:53
1451,2018-04-11 08:11:55
1452,2018-04-11 08:11:55
1453,2018-04-11 08:11:56
1454,2018-04-11 08:11:57
1455,2018-04-11 08:11:58
1456,2018-04-11 08:12:04
1457,2018-04-11 08:12:05
1458,2018-04-11 08:12:06
1459,2018-04-11 08:12:06
1460,2018-04-11 08:12:09
1461,2018-04-11 08:12:12
1462,2018-04-11 08:12:14
1463,2018-04-11 08:12:15
1464,2018-04-11 08:12:19
1465,2018-04-11 08:12:23
1466,2018-04-11 08:12:24
1467,2018-04-11 08:12:25
1468,2018-04-11 08:12:27
1469,2018-04-11 08:12:28
1470,2018-04-11 08:12:28
1471,2018-04-11 08:12:35
1472,2018-04-11 08:12:35
1473,2018-04-11 08:12:38
1474,2018-04-11 08:12:40
1475,2018-04-11 08:12:41
1476,2018-04-11 08:12:41
1477,2018-04-11 08:12:42
1478,2018-04-11 08:12:43
1479,2018-04-11 08:12:46
1480,2018-04-11 08:12:47
1481,2018-04-11 08:12:51
1482,2018-04-11 08:12:53
1483,2018-04-11 08:12:55
1484,2018-04-11 08:12:55
1485,2018-04-11 08:12:55
1486,2018-04-11 08:13:04
1487,2018-04-11 08:13:04
1488,2018-04-11 08:13:05
1489,2018-04-11 08:13:05
1490,2018-04-11 08:13:06
1491,2018-04-11 08:13:09
1492,2018-04-11 08:13:13
1493,2018-04-11 08:13:15
1494,2018-04-11 08:13:15
1495,2018-04-11 08:13:16
1496,2018-04-11 08:13:19
1497,2018-04-11 08:13:21
1498,2018-04-11 08:13:21
1499,2018-04-11 08:13:21
1500,2018-04-11 08:13:22
1501,2018-04-11 08:13:22
1502,2018-04-11 08:13:24
1503,2018-04-11 08:13:24
1504,2018-04-11 08:13:25
1505,2018-04-11 08:13:26
1506,2018-04-11 08:13:28
1507,2018-04-11 08:13:33
1508,2018-04-11 08:13:34
1509,2018-04-11 08:13:35
1510,2018-04-11 08:13:39
1511,2018-04-11 08:13:41
1512,2018-04-11 08:13:46
1513,2018-04-11 08:13:46
1514,2018-04-11 08:13:46
1515,2018-04-11 08:13:48
1516,2018-04-11 08:13:47
1517,2018-04-11 08:13:53
1518,2018-04-11 08:13:55
1519,2018-04-11 08:13:56
1520,2018-04-11 08:13:56
1521,2018-04-11 08:13:59
1522,2018-04-11 08:14:03
1523,2018-04-11 08:14:03
1524,2018-04-11 08:14:04
1525,2018-04-11 08:14:04
1526,2018-04-11 08:14:04
1527,2018-04-11 08:14:05
1528,2018-04-11 08:14:05
1529,2018-04-11 08:14:07
1530,2018-04-11 08:14:09
1531,2018-04-11 08:14:09
1532,2018-04-11 08:14:10
1533,2018-04-11 08:14:12
1534,2018-04-11 08:14:14
1535,2018-04-11 08:14:15
1536,2018-04-11 08:14:17
1537,2018-04-11 08:14:18
1538,2018-04-11 08:14:20
1539,2018-04-11 08:14:21
1540,2018-04-11 08:14:22
1541,2018-04-11 08:14:22
1542,2018-04-11 08:14:23
1543,2018-04-11 08:14:24
1544,2018-04-11 08:14:27
1545,2018-04-11 08:14:28
1546,2018-04-11 08:14:30
1547,2018-04-11 08:14:30
1548,2018-04-11 08:14:32
1549,2018-04-11 08:14:32
1550,2018-04-11 08:14:34
1551,2018-04-11 08:14:37
1552,2018-04-11 08:14:38
1553,2018-04-11 08:14:38
1554,2018-04-11 08:14:41
1555,2018-04-11 08:14:40
1556,2018-04-11 08:14:41
1557,2018-04-11 08:14:42
1558,2018-04-11 08:14:42
1559,2018-04-11 08:14:46
1560,2018-04-11 08:14:48
1561,2018-04-11 08:14:50
1562,2018-04-11 08:14:51
1563,2018-04-11 08:14:51
1564,2018-04-11 08:14:55
1565,2018-04-11 08:15:00
1566,2018-04-11 08:15:00
1567,2018-04-11 08:15:02
1568,2018-04-11 08:15:03
1569,2018-04-11 08:15:04
1570,2018-04-11 08:15:04
1571,2018-04-11 08:15:05
1572,2018-04-11 08:15:05
1573,2018-04-11 08:15:06
1574,2018-04-11 08:15:08
1575,2018-04-11 08:15:11
1576,2018-04-11 08:15:12
1577,2018-04-11 08:15:12
1578,2018-04-11 08:15:13
1579,2018-04-11 08:15:15
1580,2018-04-11 08:15:16
1581,2018-04-11 08:15:16
1582,2018-04-11 08:15:19
1583,2018-04-11 08:15:21
1584,2018-04-11 08:15:22
1585,2018-04-11 08:15:23
1586,2018-04-11 08:15:23
1587,2018-04-11 08:15:23
1588,2018-04-11 08:15:24
1589,2018-04-11 08:15:35
1590,2018-04-11 08:15:36
1591,2018-04-11 08:15:37
1592,2018-04-11 08:15:37
1593,2018-04-11 08:15:38
1594,2018-04-11 08:15:40
1595,2018-04-11 08:15:41
1596,2018-04-11 08:15:44
1597,2018-04-11 08:15:52
1598,2018-04-11 08:15:53
1599,2018-04-11 08:15:54
1600,2018-04-11 08:15:54
1601,2018-04-11 08:15:56
1602,2018-04-11 08:16:00
1603,2018-04-11 08:16:00
1604,2018-04-11 08:16:01
1605,2018-04-11 08:16:01
1606,2018-04-11 08:16:01
1607,2018-04-11 08:16:03
1608,2018-04-11 08:16:04
1609,2018-04-11 08:16:04
1610,2018-04-11 08:16:05
1611,2018-04-11 08:16:07
1612,2018-04-11 08:16:10
1613,2018-04-11 08:16:10
1614,2018-04-11 08:16:11
1615,2018-04-11 08:16:13
1616,2018-04-11 08:16:13
1617,2018-04-11 08:16:14
1618,2018-04-11 08:16:14
1619,2018-04-11 08:16:15
1620,2018-04-11 08:16:15
1621,2018-04-11 08:16:15
1622,2018-04-11 08:16:16
1623,2018-04-11 08:16:16
1624,2018-04-11 08:16:17
1625,2018-04-11 08:16:17
1626,2018-04-11 08:16:18
1627,2018-04-11 08:16:22
1628,2018-04-11 08:16:22
1629,2018-04-11 08:16:30
1630,2018-04-11 08:16:34
1631,2018-04-11 08:16:35
1632,2018-04-11 08:16:37
1633,2018-04-11 08:16:38
1634,2018-04-11 08:16:38
1635,2018-04-11 08:16:38
1636,2018-04-11 08:16:39
1637,2018-04-11 08:16:39
1638,2018-04-11 08:16:40
1639,2018-04-11 08:16:40
1640,2018-04-11 08:16:41
1641,2018-04-11 08:16:42
1642,2018-04-11 08:16:43
1643,2018-04-11 08:16:43
1644,2018-04-11 08:16:44
1645,2018-04-11 08:16:45
1646,2018-04-11 08:16:52
1647,2018-04-11 08:16:59
1648,2018-04-11 08:17:02
1649,2018-04-11 08:17:03
1650,2018-04-11 08:17:03
1651,2018-04-11 08:17:04
1652,2018-04-11 08:17:04
1653,2018-04-11 08:17:07
1654,2018-04-11 08:17:08
1655,2018-04-11 08:17:08
1656,2018-04-11 08:17:08
1657,2018-04-11 08:17:12
1658,2018-04-11 08:17:17
1659,2018-04-11 08:17:17
1660,2018-04-11 08:17:17
1661,2018-04-11 08:17:18
1662,2018-04-11 08:17:17
1663,2018-04-11 08:17:18
1664,2018-04-11 08:17:20
1665,2018-04-11 08:17:22
1666,2018-04-11 08:17:24
1667,2018-04-11 08:17:26
1668,2018-04-11 08:17:28
1669,2018-04-11 08:17:29
1670,2018-04-11 08:17:29
1671,2018-04-11 08:17:30
1672,2018-04-11 08:17:31
1673,2018-04-11 08:17:34
1674,2018-04-11 08:17:35
1675,2018-04-11 08:17:36
1676,2018-04-11 08:17:36
1677,2018-04-11 08:17:37
1678,2018-04-11 08:17:39
1679,2018-04-11 08:17:43
1680,2018-04-11 08:17:45
1681,2018-04-11 08:17:48
1682,2018-04-11 08:17:48
1683,2018-04-11 08:17:50
1684,2018-04-11 08:17:50
1685,2018-04-11 08:17:51
1686,2018-04-11 08:17:53
1687,2018-04-11 08:17:54
1688,2018-04-11 08:17:57
1689,2018-04-11 08:17:59
1690,2018-04-11 08:18:00
1691,2018-04-11 08:18:01
1692,2018-04-11 08:18:02
1693,2018-04-11 08:18:02
1694,2018-04-11 08:18:05
1695,2018-04-11 08:18:10
1696,2018-04-11 08:18:10
1697,2018-04-11 08:18:10
1698,2018-04-11 08:18:12
1699,2018-04-11 08:18:12
1700,2018-04-11 08:18:13
1701,2018-04-11 08:18:14
1702,2018-04-11 08:18:18
1703,2018-04-11 08:18:18
1704,2018-04-11 08:18:20
1705,2018-04-11 08:18:21
1706,2018-04-11 08:18:21
1707,2018-04-11 08:18:22
1708,2018-04-11 08:18:24
1709,2018-04-11 08:18:25
1710,2018-04-11 08:18:27
1711,2018-04-11 08:18:27
1712,2018-04-11 08:18:28
1713,2018-04-11 08:18:28
1714,2018-04-11 08:18:28
1715,2018-04-11 08:18:28
1716,2018-04-11 08:18:30
1717,2018-04-11 08:18:30
1718,2018-04-11 08:18:31
1719,2018-04-11 08:18:31
1720,2018-04-11 08:18:32
1721,2018-04-11 08:18:35
1722,2018-04-11 08:18:35
1723,2018-04-11 08:18:36
1724,2018-04-11 08:18:36
1725,2018-04-11 08:18:36
1726,2018-04-11 08:18:39
1727,2018-04-11 08:18:41
1728,2018-04-11 08:18:44
1729,2018-04-11 08:18:44
1730,2018-04-11 08:18:45
1731,2018-04-11 08:18:46
1732,2018-04-11 08:18:53
1733,2018-04-11 08:18:54
1734,2018-04-11 08:18:54
1735,2018-04-11 08:18:54
1736,2018-04-11 08:18:56
1737,2018-04-11 08:18:58
1738,2018-04-11 08:18:58
1739,2018-04-11 08:18:59
1740,2018-04-11 08:18:59
1741,2018-04-11 08:18:59
1742,2018-04-11 08:19:03
1743,2018-04-11 08:19:06
1744,2018-04-11 08:19:06
1745,2018-04-11 08:19:07
1746,2018-04-11 08:19:08
1747,2018-04-11 08:19:10
1748,2018-04-11 08:19:10
1749,2018-04-11 08:19:10
1750,2018-04-11 08:19:12
1751,2018-04-11 08:19:18
1752,2018-04-11 08:19:22
1753,2018-04-11 08:19:27
1754,2018-04-11 08:19:28
1755,2018-04-11 08:19:29
1756,2018-04-11 08:19:29
1757,2018-04-11 08:19:31
1758,2018-04-11 08:19:34
1759,2018-04-11 08:19:34
1760,2018-04-11 08:19:34
1761,2018-04-11 08:19:37
1762,2018-04-11 08:19:40
1763,2018-04-11 08:19:41
1764,2018-04-11 08:19:47
1765,2018-04-11 08:19:49
1766,2018-04-11 08:19:50
1767,2018-04-11 08:19:52
1768,2018-04-11 08:20:00
1769,2018-04-11 08:20:02
1770,2018-04-11 08:20:03
1771,2018-04-11 08:20:03
1772,2018-04-11 08:20:05
1773,2018-04-11 08:20:10
